"","k","A","B","jmax","j","E","V","i"
"14118",7757,1.47836918145378,-0.42588541466659,1,1,0,1,2
"14119",7758,-0.0854174978304825,0.221629451406907,1,1,1,0,1
"14120",7759,-0.799925948670886,1.34276859671024,5,1,1,1,1
"14121",7759,-0.799925948670886,1.34276859671024,5,2,1,0,4
"14122",7759,-0.799925948670886,1.34276859671024,5,3,0,0,2
"14123",7759,-0.799925948670886,1.34276859671024,5,4,0,1,1
"14124",7759,-0.799925948670886,1.34276859671024,5,5,1,1,1
"14125",7760,0.417133168881904,-0.943486424285817,2,1,0,0,4
"14126",7760,0.417133168881904,-0.943486424285817,2,2,0,0,1
"14127",7761,-0.394118755258564,0.0702333399132418,1,1,0,0,1
"14128",7762,-1.45564793936051,-0.847139687884928,1,1,1,0,0
"14129",7763,-1.26036320672735,2.05283309642902,3,1,0,1,1
"14130",7763,-1.26036320672735,2.05283309642902,3,2,0,1,2
"14131",7763,-1.26036320672735,2.05283309642902,3,3,0,0,3
"14132",7764,-0.976185901415012,-0.528626057415305,2,1,0,1,2
"14133",7764,-0.976185901415012,-0.528626057415305,2,2,0,0,1
"14134",7765,0.816623555532279,-0.553903628850149,1,1,0,0,1
"14135",7766,-0.970417593992276,-1.06301163757913,2,1,1,0,1
"14136",7766,-0.970417593992276,-1.06301163757913,2,2,0,0,1
"14137",7767,1.36711865751204,0.826672261632138,2,1,0,1,1
"14138",7767,1.36711865751204,0.826672261632138,2,2,0,1,1
"14139",7768,-0.484583572279415,-0.52229211134621,2,1,0,0,1
"14140",7768,-0.484583572279415,-0.52229211134621,2,2,0,0,2
"14141",7769,2.07427490119009,-0.619098122795321,1,1,0,0,1
"14142",7770,-0.539803298980839,0.832235334728399,1,1,0,0,1
"14143",7771,-0.605197354945982,1.33568730754847,1,1,0,1,2
"14144",7772,-0.0435285002675178,-1.37486800808433,2,1,0,0,2
"14145",7772,-0.0435285002675178,-1.37486800808433,2,2,0,0,1
"14146",7773,0.0380874233330085,0.053712840903932,1,1,0,1,1
"14147",7774,0.303858220103873,-1.20682850541042,1,1,0,0,2
"14148",7775,0.780978278141616,0.258001088060956,2,1,0,1,1
"14149",7775,0.780978278141616,0.258001088060956,2,2,0,1,0
"14150",7776,-0.235517041592912,0.540028997644466,1,1,0,0,1
"14151",7777,0.131084836346756,0.106946483965093,1,1,0,0,2
"14152",7778,-1.60993443725168,0.725558740629391,1,1,0,0,2
"14153",7779,-1.83378696478759,-1.81378744451648,1,1,1,0,2
"14154",7780,-0.732325322780877,-0.753225684817222,2,1,0,0,1
"14155",7780,-0.732325322780877,-0.753225684817222,2,2,0,1,0
"14156",7781,-0.0527536491783179,1.8064169160656,1,1,0,0,0
"14157",7782,2.09934361751383,1.82088151674186,3,1,0,0,1
"14158",7782,2.09934361751383,1.82088151674186,3,2,0,1,0
"14159",7782,2.09934361751383,1.82088151674186,3,3,0,0,0
"14160",7783,0.976668321003687,-0.0391818164928255,2,1,0,0,1
"14161",7783,0.976668321003687,-0.0391818164928255,2,2,0,0,0
"14162",7784,-0.35157597307837,-1.50205056101945,2,1,0,1,1
"14163",7784,-0.35157597307837,-1.50205056101945,2,2,1,1,1
"14164",7785,-1.41567388889625,-0.484903026949132,2,1,0,0,2
"14165",7785,-1.41567388889625,-0.484903026949132,2,2,0,0,0
"14166",7786,0.775833091425979,-0.298655207981395,2,1,1,0,0
"14167",7786,0.775833091425979,-0.298655207981395,2,2,0,1,1
"14168",7787,0.363098653913253,-0.389785598016752,2,1,0,0,0
"14169",7787,0.363098653913253,-0.389785598016752,2,2,1,0,0
"14170",7788,-0.193582108827914,0.432020042538282,1,1,0,0,3
"14171",7789,0.776988727326746,-0.418239657416069,1,1,0,1,1
"14172",7790,0.086867331808059,0.429193923070225,4,1,0,0,2
"14173",7790,0.086867331808059,0.429193923070225,4,2,0,0,1
"14174",7790,0.086867331808059,0.429193923070225,4,3,1,0,1
"14175",7790,0.086867331808059,0.429193923070225,4,4,0,1,0
"14176",7791,-1.02386173494219,-1.08342988839268,2,1,1,0,1
"14177",7791,-1.02386173494219,-1.08342988839268,2,2,0,0,0
"14178",7792,-1.71916121981159,-1.01700468010698,2,1,0,0,2
"14179",7792,-1.71916121981159,-1.01700468010698,2,2,0,0,0
"14180",7793,-1.93718799817901,0.188784090333211,1,1,0,0,1
"14181",7794,-0.584121686982472,1.45596396809402,1,1,0,1,2
"14182",7795,-1.08064702156382,-0.665563370388285,1,1,0,0,1
"14183",7796,-0.00561193582698999,-1.66066663880943,1,1,0,1,2
"14184",7797,-1.01236781969603,0.31790577779837,1,1,1,0,2
"14185",7798,-0.89797274853378,1.59277137765578,3,1,0,0,2
"14186",7798,-0.89797274853378,1.59277137765578,3,2,0,0,1
"14187",7798,-0.89797274853378,1.59277137765578,3,3,0,1,0
"14188",7799,0.586980646675771,0.666222265667349,2,1,1,0,0
"14189",7799,0.586980646675771,0.666222265667349,2,2,0,1,1
"14190",7800,-0.998360302544336,-1.88000716482799,1,1,1,0,0
"14191",7801,0.657052365719908,1.37288708114859,1,1,0,1,1
"14192",7802,0.871218027377192,-0.861329832959268,2,1,0,0,1
"14193",7802,0.871218027377192,-0.861329832959268,2,2,0,0,1
"14194",7803,-0.777105527706035,1.02511039834798,1,1,0,1,1
"14195",7804,0.434312664222153,-0.240732964657576,3,1,0,1,0
"14196",7804,0.434312664222153,-0.240732964657576,3,2,0,0,1
"14197",7804,0.434312664222153,-0.240732964657576,3,3,0,0,2
"14198",7805,0.374567060266731,0.796370243957666,3,1,0,0,0
"14199",7805,0.374567060266731,0.796370243957666,3,2,0,1,3
"14200",7805,0.374567060266731,0.796370243957666,3,3,1,1,0
"14201",7806,-1.29018213259106,0.455588813897839,1,1,0,1,2
"14202",7807,1.4652283217389,1.21154530297275,3,1,0,1,1
"14203",7807,1.4652283217389,1.21154530297275,3,2,1,0,2
"14204",7807,1.4652283217389,1.21154530297275,3,3,1,0,1
"14205",7808,0.689501205790572,-2.57484686272769,1,1,0,1,0
"14206",7809,0.389040661584217,0.126518911912136,1,1,0,0,0
"14207",7810,0.585456522935157,-1.80422032109809,2,1,0,0,0
"14208",7810,0.585456522935157,-1.80422032109809,2,2,0,0,1
"14209",7811,1.79127328427793,0.200182819740866,1,1,0,0,1
"14210",7812,-0.795687475261753,0.795827294200287,4,1,0,0,1
"14211",7812,-0.795687475261753,0.795827294200287,4,2,0,1,2
"14212",7812,-0.795687475261753,0.795827294200287,4,3,1,0,1
"14213",7812,-0.795687475261753,0.795827294200287,4,4,0,1,0
"14214",7813,-1.60131634882614,-0.00275805494507988,2,1,0,0,0
"14215",7813,-1.60131634882614,-0.00275805494507988,2,2,0,0,1
"14216",7814,-1.69213978633032,-0.24915767817197,1,1,0,1,1
"14217",7815,-0.243241007963302,-0.838516605865224,1,1,1,0,1
"14218",7816,0.482625341406267,-0.2299092913004,2,1,0,0,0
"14219",7816,0.482625341406267,-0.2299092913004,2,2,0,0,1
"14220",7817,-1.64717621170572,-1.40995220959094,1,1,0,0,2
"14221",7818,-0.443185014078955,1.77300019435512,1,1,0,0,0
"14222",7819,0.733797974299739,-1.03665028712123,1,1,0,0,1
"14223",7820,0.0465492324701652,-1.16128873049153,1,1,1,0,1
"14224",7821,-0.52226365583477,-1.02698589665605,1,1,0,1,1
"14225",7822,-0.491084166086703,1.1900231592153,2,1,0,1,0
"14226",7822,-0.491084166086703,1.1900231592153,2,2,0,1,1
"14227",7823,-0.142788041445104,-0.372888816741155,2,1,0,0,1
"14228",7823,-0.142788041445104,-0.372888816741155,2,2,0,0,0
"14229",7824,1.15515361222437,1.5046074809633,4,1,0,0,0
"14230",7824,1.15515361222437,1.5046074809633,4,2,0,0,4
"14231",7824,1.15515361222437,1.5046074809633,4,3,1,0,1
"14232",7824,1.15515361222437,1.5046074809633,4,4,0,0,0
"14233",7825,-1.09210518419181,-2.26644050693233,1,1,1,0,1
"14234",7826,0.344392974901023,0.610794604332206,2,1,0,1,2
"14235",7826,0.344392974901023,0.610794604332206,2,2,0,0,1
"14236",7827,1.01877438773154,-0.505557637848807,1,1,1,0,1
"14237",7828,1.52698373209862,-0.353950364555931,1,1,0,0,1
"14238",7829,0.840782760871021,-0.0196532151413019,1,1,0,0,1
"14239",7830,1.67546321354187,1.59952031269572,2,1,0,0,1
"14240",7830,1.67546321354187,1.59952031269572,2,2,1,1,2
"14241",7831,-0.196660090467639,2.36349419966175,3,1,0,0,2
"14242",7831,-0.196660090467639,2.36349419966175,3,2,0,1,2
"14243",7831,-0.196660090467639,2.36349419966175,3,3,0,1,3
"14244",7832,0.413031601237715,0.0810381238248298,2,1,0,0,1
"14245",7832,0.413031601237715,0.0810381238248298,2,2,0,0,2
"14246",7833,-0.746403406194399,-1.36199404729383,2,1,0,0,0
"14247",7833,-0.746403406194399,-1.36199404729383,2,2,0,1,1
"14248",7834,-1.04342451535005,0.270162561775385,1,1,0,0,1
"14249",7835,0.514711711530839,1.05815022938664,4,1,0,1,2
"14250",7835,0.514711711530839,1.05815022938664,4,2,0,0,1
"14251",7835,0.514711711530839,1.05815022938664,4,3,0,0,1
"14252",7835,0.514711711530839,1.05815022938664,4,4,0,1,1
"14253",7836,-0.0775450097845265,1.20332664245423,1,1,0,0,1
"14254",7837,0.00731473620361822,-0.21117276665805,3,1,0,0,3
"14255",7837,0.00731473620361822,-0.21117276665805,3,2,0,1,2
"14256",7837,0.00731473620361822,-0.21117276665805,3,3,0,0,0
"14257",7838,1.04676450929217,-0.0819251578372826,1,1,1,1,0
"14258",7839,2.02322015375876,1.25009018390696,3,1,0,0,3
"14259",7839,2.02322015375876,1.25009018390696,3,2,0,0,2
"14260",7839,2.02322015375876,1.25009018390696,3,3,0,0,1
"14261",7840,-1.62805577771847,0.0481755667322718,3,1,0,0,1
"14262",7840,-1.62805577771847,0.0481755667322718,3,2,1,0,0
"14263",7840,-1.62805577771847,0.0481755667322718,3,3,0,1,0
"14264",7841,0.517012990953798,0.52610506284123,2,1,0,0,1
"14265",7841,0.517012990953798,0.52610506284123,2,2,0,0,2
"14266",7842,-0.757789221154828,0.944972351971411,1,1,0,0,3
"14267",7843,0.225042171708741,0.206837171036535,1,1,0,0,2
"14268",7844,-1.06241654003925,-0.408064145425994,2,1,1,0,2
"14269",7844,-1.06241654003925,-0.408064145425994,2,2,0,1,1
"14270",7845,-0.0960806642800657,0.430305852997797,3,1,0,1,1
"14271",7845,-0.0960806642800657,0.430305852997797,3,2,1,1,1
"14272",7845,-0.0960806642800657,0.430305852997797,3,3,0,0,0
"14273",7846,-1.32587719274325,-0.358648382851884,1,1,0,1,0
"14274",7847,1.61055997110459,-1.92123928011147,2,1,1,1,0
"14275",7847,1.61055997110459,-1.92123928011147,2,2,0,0,0
"14276",7848,-0.885561227250937,-0.28545998403396,1,1,1,0,1
"14277",7849,0.437237249802189,0.3657108475502,4,1,0,0,3
"14278",7849,0.437237249802189,0.3657108475502,4,2,0,1,1
"14279",7849,0.437237249802189,0.3657108475502,4,3,0,0,0
"14280",7849,0.437237249802189,0.3657108475502,4,4,0,1,1
"14281",7850,1.07657096418219,-0.730157613852202,3,1,0,1,2
"14282",7850,1.07657096418219,-0.730157613852202,3,2,0,0,2
"14283",7850,1.07657096418219,-0.730157613852202,3,3,0,0,1
"14284",7851,0.143486206518351,-0.82345517983127,1,1,1,0,1
"14285",7852,-0.874933987208415,-1.02807362750823,1,1,0,0,0
"14286",7853,-2.13397669044951,-1.46271041258648,1,1,0,0,0
"14287",7854,1.17203111553834,0.882061408265544,2,1,0,0,0
"14288",7854,1.17203111553834,0.882061408265544,2,2,0,0,1
"14289",7855,1.36940486932601,-0.801454770070361,1,1,0,0,2
"14290",7856,-1.20507458379437,-0.409419954452389,2,1,1,0,0
"14291",7856,-1.20507458379437,-0.409419954452389,2,2,0,1,0
"14292",7857,-1.60353105504086,-0.901664251750813,2,1,0,1,1
"14293",7857,-1.60353105504086,-0.901664251750813,2,2,0,1,1
"14294",7858,-1.06341992139357,-0.472552861306143,2,1,0,1,3
"14295",7858,-1.06341992139357,-0.472552861306143,2,2,0,0,0
"14296",7859,-0.329620001045259,-1.16756976665616,2,1,0,0,5
"14297",7859,-0.329620001045259,-1.16756976665616,2,2,0,1,3
"14298",7860,-1.6665688705245,0.2788549856824,2,1,0,1,1
"14299",7860,-1.6665688705245,0.2788549856824,2,2,0,0,1
"14300",7861,1.81328908432635,-0.940518339786718,1,1,1,0,0
"14301",7862,0.0139951628048143,1.01303654287905,3,1,0,0,0
"14302",7862,0.0139951628048143,1.01303654287905,3,2,1,0,0
"14303",7862,0.0139951628048143,1.01303654287905,3,3,0,0,0
"14304",7863,0.297039638938471,0.241664563258034,5,1,1,1,3
"14305",7863,0.297039638938471,0.241664563258034,5,2,0,1,2
"14306",7863,0.297039638938471,0.241664563258034,5,3,0,0,2
"14307",7863,0.297039638938471,0.241664563258034,5,4,0,0,0
"14308",7863,0.297039638938471,0.241664563258034,5,5,0,0,0
"14309",7864,-0.0655694875082001,-0.520007630971714,1,1,0,0,1
"14310",7865,-0.299196984025305,1.92480011019891,1,1,0,1,0
"14311",7866,0.935674287761326,1.1832316223634,3,1,0,0,5
"14312",7866,0.935674287761326,1.1832316223634,3,2,0,0,0
"14313",7866,0.935674287761326,1.1832316223634,3,3,1,1,0
"14314",7867,-0.234664387756728,2.47514334209616,5,1,0,1,1
"14315",7867,-0.234664387756728,2.47514334209616,5,2,0,0,1
"14316",7867,-0.234664387756728,2.47514334209616,5,3,0,1,1
"14317",7867,-0.234664387756728,2.47514334209616,5,4,0,1,1
"14318",7867,-0.234664387756728,2.47514334209616,5,5,0,1,2
"14319",7868,1.65737021787035,0.601842995607464,1,1,0,0,1
"14320",7869,-0.0727117914028145,0.442465628777335,4,1,0,0,0
"14321",7869,-0.0727117914028145,0.442465628777335,4,2,0,1,1
"14322",7869,-0.0727117914028145,0.442465628777335,4,3,0,1,0
"14323",7869,-0.0727117914028145,0.442465628777335,4,4,0,1,3
"14324",7870,-0.255589521251144,-0.947530747326291,1,1,0,1,3
"14325",7871,1.66195202146976,1.50460627869661,4,1,0,0,0
"14326",7871,1.66195202146976,1.50460627869661,4,2,0,0,2
"14327",7871,1.66195202146976,1.50460627869661,4,3,0,0,2
"14328",7871,1.66195202146976,1.50460627869661,4,4,0,0,1
"14329",7872,-2.13375245179217,-0.153696168003714,2,1,1,0,0
"14330",7872,-2.13375245179217,-0.153696168003714,2,2,0,0,1
"14331",7873,2.07932750877273,-2.65810086358861,1,1,0,1,1
"14332",7874,0.245299563776302,0.0304014115690882,2,1,0,1,1
"14333",7874,0.245299563776302,0.0304014115690882,2,2,0,1,0
"14334",7875,-0.0226060190426013,0.519713492972403,1,1,1,1,0
"14335",7876,0.0542858437170037,-0.0495203641070356,2,1,0,0,0
"14336",7876,0.0542858437170037,-0.0495203641070356,2,2,0,0,3
"14337",7877,-1.06828066929044,0.18440046058717,3,1,0,0,1
"14338",7877,-1.06828066929044,0.18440046058717,3,2,1,0,3
"14339",7877,-1.06828066929044,0.18440046058717,3,3,0,0,0
"14340",7878,-0.2062822521997,1.17367028155012,2,1,0,0,1
"14341",7878,-0.2062822521997,1.17367028155012,2,2,0,0,1
"14342",7879,-0.732447161353383,0.292389452950047,2,1,0,0,0
"14343",7879,-0.732447161353383,0.292389452950047,2,2,1,0,0
"14344",7880,-0.49947136590986,0.325355291072079,2,1,0,0,0
"14345",7880,-0.49947136590986,0.325355291072079,2,2,0,0,0
"14346",7881,2.93917671858476,0.743636519526524,3,1,0,0,2
"14347",7881,2.93917671858476,0.743636519526524,3,2,0,0,4
"14348",7881,2.93917671858476,0.743636519526524,3,3,0,1,2
"14349",7882,-0.223646603896893,-1.29223041218646,2,1,0,0,1
"14350",7882,-0.223646603896893,-1.29223041218646,2,2,0,0,1
"14351",7883,-0.339051009863411,0.688139757594242,1,1,1,1,1
"14352",7884,-1.00505232763148,1.21459627787785,3,1,0,0,1
"14353",7884,-1.00505232763148,1.21459627787785,3,2,1,1,4
"14354",7884,-1.00505232763148,1.21459627787785,3,3,0,1,1
"14355",7885,0.957531393957559,0.275509876688928,3,1,0,1,1
"14356",7885,0.957531393957559,0.275509876688928,3,2,0,0,1
"14357",7885,0.957531393957559,0.275509876688928,3,3,0,1,1
"14358",7886,-0.159367217273918,0.767100849091878,3,1,0,1,1
"14359",7886,-0.159367217273918,0.767100849091878,3,2,1,0,0
"14360",7886,-0.159367217273918,0.767100849091878,3,3,0,0,2
"14361",7887,0.142715562997155,0.861513742490283,3,1,1,0,2
"14362",7887,0.142715562997155,0.861513742490283,3,2,0,0,2
"14363",7887,0.142715562997155,0.861513742490283,3,3,0,0,1
"14364",7888,0.998114632592993,-1.64839857260218,1,1,0,0,2
"14365",7889,0.766627980007147,-1.5523698110492,1,1,1,0,0
"14366",7890,0.878049138763529,-1.24252004093149,3,1,0,1,2
"14367",7890,0.878049138763529,-1.24252004093149,3,2,0,0,0
"14368",7890,0.878049138763529,-1.24252004093149,3,3,0,0,1
"14369",7891,0.783266610876777,0.338772111081339,2,1,0,1,1
"14370",7891,0.783266610876777,0.338772111081339,2,2,1,0,1
"14371",7892,1.82848325603979,0.458021000670526,3,1,0,1,2
"14372",7892,1.82848325603979,0.458021000670526,3,2,0,0,1
"14373",7892,1.82848325603979,0.458021000670526,3,3,0,0,0
"14374",7893,0.569244764861016,-1.70926096467506,1,1,0,0,0
"14375",7894,0.686829897217657,-0.0134690547905748,2,1,0,0,1
"14376",7894,0.686829897217657,-0.0134690547905748,2,2,0,0,1
"14377",7895,-0.13343951162645,-0.96057249048283,1,1,0,1,2
"14378",7896,-1.10414289745695,-0.602377549434359,1,1,1,1,2
"14379",7897,0.440556756348492,-0.149309161120727,1,1,0,0,2
"14380",7898,1.65876715371878,-0.746067077917523,1,1,0,1,2
"14381",7899,-1.24301814418257,-0.92340262676202,2,1,0,1,0
"14382",7899,-1.24301814418257,-0.92340262676202,2,2,0,0,2
"14383",7900,1.62002209559772,-0.163150614086714,3,1,0,0,0
"14384",7900,1.62002209559772,-0.163150614086714,3,2,1,0,0
"14385",7900,1.62002209559772,-0.163150614086714,3,3,0,0,1
"14386",7901,-1.27448939095821,-1.63054992688063,1,1,0,0,2
"14387",7902,-1.55003652494142,0.705762332331202,2,1,1,1,1
"14388",7902,-1.55003652494142,0.705762332331202,2,2,0,1,0
"14389",7903,0.587398301048068,0.957536307901298,2,1,1,0,0
"14390",7903,0.587398301048068,0.957536307901298,2,2,0,0,2
"14391",7904,0.377634797611555,1.42941300222298,3,1,1,1,2
"14392",7904,0.377634797611555,1.42941300222298,3,2,1,0,0
"14393",7904,0.377634797611555,1.42941300222298,3,3,1,0,1
"14394",7905,1.87835816768462,0.525210573075469,3,1,1,0,0
"14395",7905,1.87835816768462,0.525210573075469,3,2,0,0,2
"14396",7905,1.87835816768462,0.525210573075469,3,3,0,0,0
"14397",7906,1.1735034085967,-0.569175624751051,1,1,0,0,3
"14398",7907,1.27640638947443,-0.745736460038575,2,1,0,0,0
"14399",7907,1.27640638947443,-0.745736460038575,2,2,0,0,0
"14400",7908,-0.168907147157236,-0.76160979110881,4,1,0,1,1
"14401",7908,-0.168907147157236,-0.76160979110881,4,2,0,0,0
"14402",7908,-0.168907147157236,-0.76160979110881,4,3,0,0,1
"14403",7908,-0.168907147157236,-0.76160979110881,4,4,0,0,1
"14404",7909,0.0120428415957529,-0.750905676716251,1,1,0,0,2
"14405",7910,-0.860672409728105,-0.00653467862885996,2,1,0,0,0
"14406",7910,-0.860672409728105,-0.00653467862885996,2,2,0,1,1
"14407",7911,0.329188100429256,-0.647210623962538,1,1,0,0,2
"14408",7912,-0.0532753038639015,0.120198022082725,3,1,0,0,0
"14409",7912,-0.0532753038639015,0.120198022082725,3,2,0,0,0
"14410",7912,-0.0532753038639015,0.120198022082725,3,3,0,0,1
"14411",7913,-1.00813640700179,-0.00237563152521975,4,1,0,1,2
"14412",7913,-1.00813640700179,-0.00237563152521975,4,2,1,0,0
"14413",7913,-1.00813640700179,-0.00237563152521975,4,3,0,0,1
"14414",7913,-1.00813640700179,-0.00237563152521975,4,4,0,0,0
"14415",7914,0.963452745917825,-0.778168282995408,1,1,0,0,0
"14416",7915,-0.890775262407086,-0.0128095726758992,1,1,0,0,0
"14417",7916,-0.15982795861234,0.842253977352028,1,1,0,0,0
"14418",7917,-0.978970539675786,-1.59972327262343,2,1,0,1,1
"14419",7917,-0.978970539675786,-1.59972327262343,2,2,1,0,3
"14420",7918,-1.01134425137383,-0.721970777941715,3,1,0,0,2
"14421",7918,-1.01134425137383,-0.721970777941715,3,2,0,1,0
"14422",7918,-1.01134425137383,-0.721970777941715,3,3,1,0,0
"14423",7919,0.661330510905605,0.538525354091704,4,1,0,1,3
"14424",7919,0.661330510905605,0.538525354091704,4,2,0,0,0
"14425",7919,0.661330510905605,0.538525354091704,4,3,1,0,0
"14426",7919,0.661330510905605,0.538525354091704,4,4,0,0,0
"14427",7920,0.317516199139617,0.279904855695241,1,1,0,0,1
"14428",7921,1.02770327732857,-1.11703247422141,1,1,1,0,1
"14429",7922,-2.05508026022479,-0.105178173279522,1,1,0,0,1
"14430",7923,1.35439398667291,-1.17706876790323,1,1,0,1,1
"14431",7924,0.0182846896649987,-0.392500851938486,2,1,0,0,1
"14432",7924,0.0182846896649987,-0.392500851938486,2,2,1,1,0
"14433",7925,-0.906989654181072,-1.28209463773776,1,1,0,0,3
"14434",7926,-1.2885492586579,-1.09021341245854,1,1,0,0,2
"14435",7927,0.82119216185517,0.0318579510275284,2,1,1,1,0
"14436",7927,0.82119216185517,0.0318579510275284,2,2,0,0,3
"14437",7928,-2.01815958921002,0.255576281513903,2,1,0,0,1
"14438",7928,-2.01815958921002,0.255576281513903,2,2,0,1,1
"14439",7929,-0.285753159090698,0.951466566900638,5,1,0,0,5
"14440",7929,-0.285753159090698,0.951466566900638,5,2,0,1,1
"14441",7929,-0.285753159090698,0.951466566900638,5,3,0,0,3
"14442",7929,-0.285753159090698,0.951466566900638,5,4,0,0,0
"14443",7929,-0.285753159090698,0.951466566900638,5,5,0,0,1
"14444",7930,0.577335339300546,0.139361910677461,3,1,1,0,1
"14445",7930,0.577335339300546,0.139361910677461,3,2,1,0,2
"14446",7930,0.577335339300546,0.139361910677461,3,3,0,1,2
"14447",7931,0.946441226414181,0.952738386282054,3,1,0,0,1
"14448",7931,0.946441226414181,0.952738386282054,3,2,0,0,1
"14449",7931,0.946441226414181,0.952738386282054,3,3,1,0,1
"14450",7932,2.96822941131038,1.02058827897538,2,1,1,0,2
"14451",7932,2.96822941131038,1.02058827897538,2,2,0,0,1
"14452",7933,-0.60551666896888,-0.527643042797253,2,1,0,0,0
"14453",7933,-0.60551666896888,-0.527643042797253,2,2,0,1,0
"14454",7934,0.645552822460079,1.32863400255251,1,1,0,0,0
"14455",7935,0.181932141923131,-1.75811730547233,3,1,1,0,1
"14456",7935,0.181932141923131,-1.75811730547233,3,2,0,1,1
"14457",7935,0.181932141923131,-1.75811730547233,3,3,1,0,4
"14458",7936,-0.965624709356211,-2.05268622548963,1,1,0,1,1
"14459",7937,0.459346449491959,1.16984104201005,1,1,1,0,0
"14460",7938,1.88118641631558,0.43320792413127,1,1,1,0,1
"14461",7939,-1.24700531040366,-0.0174238440910046,2,1,0,0,2
"14462",7939,-1.24700531040366,-0.0174238440910046,2,2,0,0,1
"14463",7940,-0.625264534832129,0.526226941559999,4,1,0,0,0
"14464",7940,-0.625264534832129,0.526226941559999,4,2,1,0,0
"14465",7940,-0.625264534832129,0.526226941559999,4,3,0,0,1
"14466",7940,-0.625264534832129,0.526226941559999,4,4,0,0,1
"14467",7941,1.13596938395126,0.522698626794963,3,1,0,0,0
"14468",7941,1.13596938395126,0.522698626794963,3,2,0,0,2
